PERMNO,date,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,NUMTRD
84398,2019-12-09,313.79999,315.17999,313.88000,34904315,-0.003144,313.87000,313.88000,
84398,2019-12-10,312.81000,314.54999,313.53000,53107133,-0.001115,313.54001,313.54999,
84398,2019-12-11,313.43930,314.70001,314.42001,53521450,0.002839,314.39999,314.41000,
84398,2019-12-12,314.17001,317.98999,317.13000,96585802,0.008619,317.13000,317.14001,
84398,2019-12-13,316.01999,318.67001,317.32001,81546487,0.000599,317.26999,317.28000,
84398,2019-12-16,317.25421,320.14999,319.50000,82836128,0.006870,319.50000,319.51001,
84398,2019-12-17,319.48001,320.25000,319.57001,61131769,0.000219,319.54999,319.56000,
84398,2019-12-18,319.53000,320.25000,319.59000,48199955,0.000063,319.56000,319.57001,
84398,2019-12-19,319.52460,320.98001,320.89999,85388424,0.004099,320.89999,320.92001,
84398,2019-12-20,319.38730,321.97421,320.73001,149338215,0.004363,320.95001,320.95999,
84398,2019-12-23,321.06000,321.64999,321.22000,53015641,0.001528,321.22000,321.23001,
84398,2019-12-24,320.89999,321.51999,321.23001,20270007,0.000031,321.23999,321.25000,
84398,2019-12-26,321.64001,322.95001,322.94000,31024188,0.005323,322.89999,322.91000,
84398,2019-12-27,322.28000,323.79999,322.85999,42554820,-0.000248,322.85999,322.88000,
84398,2019-12-30,320.54999,323.10001,321.07999,49782730,-0.005513,321.10001,321.10999,
84398,2019-12-31,320.14999,322.13000,321.85999,57106998,0.002429,321.89001,321.89999,
84398,2020-01-02,322.53000,324.89001,324.87000,59253833,0.009352,324.82999,324.84000,
84398,2020-01-03,321.10001,323.64001,322.41000,77783121,-0.007572,322.44000,322.45001,
84398,2020-01-06,320.35999,323.73001,323.64001,55761948,0.003815,323.66000,323.67999,
84398,2020-01-07,322.23999,323.54001,322.73001,42854811,-0.002812,322.76001,322.76999,
84398,2020-01-08,322.67001,325.78000,324.45001,68434153,0.005330,324.41000,324.42999,
84398,2020-01-09,325.51999,326.73001,326.64999,48569601,0.006781,326.62000,326.63000,
84398,2020-01-10,325.20001,327.45999,325.70999,53057389,-0.002878,325.69000,325.70001,
84398,2020-01-13,325.92001,327.95999,327.95001,47262010,0.006877,327.92001,327.94000,
84398,2020-01-14,326.84399,328.62000,327.45001,63036384,-0.001525,327.42999,327.44000,
84398,2020-01-15,327.26001,329.01999,328.19000,72056598,0.002260,328.17001,328.17001,
84398,2020-01-16,329.45001,330.92001,330.92001,54050328,0.008318,330.89001,330.89999,
84398,2020-01-17,330.85391,332.17999,331.95001,95846017,0.003113,332.01001,332.01999,
84398,2020-01-21,330.82001,332.17999,331.29999,77742415,-0.001958,331.31000,331.32001,
84398,2020-01-22,331.17001,332.95001,331.34000,48914899,0.000121,331.38000,331.39001,
84398,2020-01-23,329.41000,332.16821,331.72000,51962994,0.001147,331.73999,331.76001,
84398,2020-01-24,327.35999,332.53000,328.76999,87578442,-0.008893,328.73999,328.75000,
84398,2020-01-27,322.66000,325.12000,323.50000,84062463,-0.016029,323.51001,323.51999,
84398,2020-01-28,323.60379,327.85001,326.89001,63833953,0.010479,326.89001,326.89999,
84398,2020-01-29,326.39999,328.63000,326.62000,54040889,-0.000826,326.63000,326.64001,
84398,2020-01-30,323.54001,327.91000,327.67999,75491844,0.003245,327.64999,327.66000,
84398,2020-01-31,320.73001,327.17001,321.73001,113845576,-0.018158,321.73999,321.75000,
84398,2020-02-03,323.22000,326.16000,324.12000,69242293,0.007429,324.14001,324.14999,
84398,2020-02-04,327.72000,330.01001,329.06000,62573190,0.015241,329.07001,329.09000,
84398,2020-02-05,330.67001,333.09000,332.85999,65951146,0.011548,332.82001,332.82999,
84398,2020-02-06,332.79999,334.19000,333.98001,50359688,0.003365,333.95999,333.97000,
84398,2020-02-07,331.60001,333.99411,332.20001,64139443,-0.005330,332.20001,332.20999,
84398,2020-02-10,331.19000,334.75000,334.67999,42070006,0.007465,334.69000,334.70001,
84398,2020-02-11,334.68399,337.01999,335.26001,54864533,0.001733,335.28000,335.29001,
84398,2020-02-12,336.42999,337.64999,337.42001,43992662,0.006443,337.41000,337.42001,
84398,2020-02-13,335.56000,338.12000,337.06000,54501922,-0.001067,337.06000,337.07001,
84398,2020-02-14,336.20001,337.73001,337.60001,64582210,0.001602,337.60001,337.60999,
84398,2020-02-18,335.20999,337.66769,336.73001,57342526,-0.002577,336.70001,336.70999,
84398,2020-02-19,337.48001,339.07999,338.34000,48814692,0.004781,338.29999,338.31000,
84398,2020-02-20,333.68170,338.64001,336.95001,74163362,-0.004108,336.97000,336.98001,
84398,2020-02-21,332.57999,335.81000,333.48001,113788208,-0.010298,333.48999,333.50000,
84398,2020-02-24,321.23999,333.56229,322.42001,161088409,-0.033165,322.39999,322.41000,
84398,2020-02-25,311.69000,324.60999,312.64999,218913168,-0.030302,312.69000,312.70001,
84398,2020-02-26,310.70001,318.10999,311.50000,194773819,-0.003678,311.54999,311.56000,
84398,2020-02-27,297.51001,311.56369,297.51001,284353459,-0.044912,297.56000,297.57001,
84398,2020-02-28,285.54001,297.89200,296.26001,385764020,-0.004202,296.14999,296.16000,
84398,2020-03-02,294.45999,309.16000,309.09000,238703625,0.043307,309.07999,309.09000,
84398,2020-03-03,297.57001,313.84000,300.23999,300139149,-0.028632,300.35999,300.37000,
84398,2020-03-04,303.32999,313.10001,312.85999,176613448,0.042033,312.91000,312.91000,
84398,2020-03-05,300.01001,308.47000,302.45999,186366809,-0.033242,302.44000,302.45001,
84398,2020-03-06,290.23001,298.78000,297.45999,228667168,-0.016531,297.41000,297.42001,
84398,2020-03-09,273.45001,284.19000,274.23001,309417349,-0.078094,274.39999,274.41000,
84398,2020-03-10,273.50000,288.51999,288.42001,276444058,0.051745,288.44000,288.45001,
84398,2020-03-11,270.88000,281.94000,274.35999,256416563,-0.048748,274.35999,274.37000,
84398,2020-03-12,247.67999,266.66000,248.11000,392220669,-0.095677,248.09000,248.10001,
84398,2020-03-13,248.52370,271.47540,269.32001,329566100,0.085486,270.92999,270.94000,
84398,2020-03-16,237.36000,256.89999,239.85001,297240027,-0.109424,239.41000,239.44000,
84398,2020-03-17,237.07001,256.17001,252.80000,262070471,0.053992,254.34000,254.19000,
84398,2020-03-18,228.02000,248.37000,240.00000,327597131,-0.050633,240.97000,240.98000,
84398,2020-03-19,232.22000,247.38000,240.50999,289322037,0.002125,241.14999,241.17999,
84398,2020-03-20,228.50000,244.47000,228.80000,347158794,-0.042844,228.94000,228.95000,
84398,2020-03-23,218.25999,229.68330,222.95000,326025169,-0.025568,222.50999,222.52000,
84398,2020-03-24,233.80000,244.10001,243.14999,235494475,0.090603,243.60001,243.61000,
84398,2020-03-25,239.75000,256.35001,246.78999,299430255,0.014970,246.75999,246.77000,
84398,2020-03-26,249.05000,262.79999,261.20001,257632816,0.058390,261.39001,261.39999,
84398,2020-03-27,251.05000,260.81000,253.42000,224341217,-0.029786,253.38000,253.39999,
84398,2020-03-30,253.53000,262.42999,261.64999,170961866,0.032476,261.67999,261.69000,
84398,2020-03-31,256.22000,263.32999,257.75000,194881060,-0.014905,257.70001,257.72000,
84398,2020-04-01,243.89999,257.65909,246.14999,189554623,-0.045005,246.12000,246.12000,
84398,2020-04-02,244.59000,252.67999,251.83000,177660430,0.023075,251.88000,251.87000,
84398,2020-04-03,245.22000,253.32001,248.19000,135561171,-0.014454,248.23000,248.24001,
84398,2020-04-06,248.16980,267.00000,264.85999,188061238,0.067166,264.95999,264.97000,
84398,2020-04-07,264.89001,275.03000,265.13000,201427189,0.001019,265.10001,265.10999,
84398,2020-04-08,265.25421,276.00000,274.03000,153774487,0.033568,274.09000,274.10001,
84398,2020-04-09,275.47000,281.20001,278.20001,190282705,0.015217,278.25000,278.26001,
84398,2020-04-13,271.41000,277.51001,275.66000,114839053,-0.009130,275.56000,275.57001,
84398,2020-04-14,275.51059,284.89999,283.79001,134143350,0.029493,283.87000,283.89001,
84398,2020-04-15,275.45999,283.94070,277.76001,121775006,-0.021248,277.73001,277.73999,
84398,2020-04-16,275.76001,280.03000,279.10001,131798325,0.004824,279.20999,279.22000,
84398,2020-04-17,282.39999,287.29999,286.64001,146684784,0.027015,286.72000,286.73001,
84398,2020-04-20,281.35001,286.79120,281.59000,100109285,-0.017618,281.60001,281.60999,
84398,2020-04-21,272.01999,278.04001,273.04001,126385698,-0.030363,273.01001,273.01999,
84398,2020-04-22,276.91000,281.00000,279.10001,93524584,0.022195,279.17001,279.17999,
84398,2020-04-23,278.75000,283.94000,279.07999,104709693,-0.000072,279.06000,279.07001,
84398,2020-04-24,278.50000,283.70001,282.97000,85165953,0.013939,283.03000,283.04001,
84398,2020-04-27,284.62000,288.26999,287.04999,77896608,0.014418,287.12000,287.12000,
84398,2020-04-28,285.39999,291.39999,285.73001,105269985,-0.004598,285.78000,285.79001,
84398,2020-04-29,290.41000,294.88000,293.20999,118745579,0.026178,293.17999,293.19000,
84398,2020-04-30,288.59000,293.32391,290.48001,122901701,-0.009311,290.38000,290.39001,
84398,2020-05-01,281.51999,290.65720,282.79001,125180028,-0.026473,282.72000,282.73001,
84398,2020-05-04,279.13000,283.89999,283.57001,80873213,0.002758,283.66000,283.67001,
84398,2020-05-05,283.71341,289.25000,286.19000,79569938,0.009239,286.20999,286.22000,
84398,2020-05-06,283.78000,288.45999,284.25000,73632628,-0.006779,284.29001,284.31000,
84398,2020-05-07,287.13000,289.78000,287.67999,75250412,0.012067,287.70001,287.72000,
84398,2020-05-08,289.85999,292.95001,292.44000,76622128,0.016546,292.45999,292.47000,
84398,2020-05-11,289.88000,294.00000,292.50000,79514231,0.000205,292.54999,292.56000,
84398,2020-05-12,286.51999,294.23999,286.67001,95870786,-0.019932,286.60999,286.62000,
84398,2020-05-13,278.96500,287.19000,281.60001,144721099,-0.017686,281.67001,281.67999,
84398,2020-05-14,272.98999,285.10999,284.97000,121977890,0.011967,285.04999,285.06000,
84398,2020-05-15,281.34000,286.32999,286.28000,111146276,0.004597,286.25000,286.26999,
84398,2020-05-18,292.70001,296.75000,295.00000,120320229,0.030460,294.98001,294.98999,
84398,2020-05-19,291.95001,296.20499,291.97000,95189316,-0.010271,292.01001,292.01999,
84398,2020-05-20,295.57001,297.87000,296.92999,85861691,0.016988,296.95999,296.97000,
84398,2020-05-21,293.68860,297.67001,294.88000,78293925,-0.006904,294.78000,294.79001,
84398,2020-05-22,293.22000,295.63000,295.44000,63958200,0.001899,295.39001,295.39999,
84398,2020-05-26,295.46460,302.19000,299.07999,88951442,0.012321,299.14999,299.14999,
84398,2020-05-27,296.87000,303.57001,303.53000,104817449,0.014879,303.48001,303.48999,
84398,2020-05-28,302.23999,306.84000,302.97000,90767807,-0.001845,302.94000,302.95001,
84398,2020-05-29,299.47000,304.95999,304.32001,119265702,0.004456,304.14999,304.16000,
84398,2020-06-01,303.06000,306.20499,305.54999,56779836,0.004042,305.57999,305.60001,
84398,2020-06-02,305.10001,308.13000,308.07999,74267162,0.008280,308.10999,308.13000,
84398,2020-06-03,309.94000,313.22000,312.17999,92567574,0.013308,312.20999,312.22000,
84398,2020-06-04,309.07999,313.00000,311.35999,75794363,-0.002627,311.29001,311.31000,
84398,2020-06-05,317.16000,321.27499,319.34000,150524674,0.025630,319.26999,319.28000,
84398,2020-06-08,319.63000,323.41000,323.20001,73641217,0.012087,323.23999,323.25000,
84398,2020-06-09,319.35999,323.28491,320.79001,77479228,-0.007457,320.81000,320.82001,
84398,2020-06-10,318.22089,322.39001,319.00000,95000766,-0.005580,319.01001,319.01999,
84398,2020-06-11,300.01001,312.14999,300.60999,209243560,-0.057649,300.60999,300.62000,
84398,2020-06-12,298.60001,309.07999,304.20999,194678879,0.011976,304.26999,304.28000,
84398,2020-06-15,296.73999,308.28000,307.04999,135782724,0.009336,307.01999,307.03000,
84398,2020-06-16,307.67001,315.64001,312.95999,137627502,0.019248,312.92999,312.94000,
84398,2020-06-17,310.85999,314.39001,311.66000,83398944,-0.004154,311.56000,311.57001,
84398,2020-06-18,309.51001,312.29999,311.78000,80828658,0.000385,311.73999,311.75000,
84398,2020-06-19,306.53000,314.38000,308.64001,135549624,-0.005689,308.56000,308.57001,
84398,2020-06-22,306.75000,311.04999,310.62000,74649389,0.006415,310.67999,310.69000,
84398,2020-06-23,311.61011,314.50000,312.04999,68471246,0.004604,312.01999,312.03000,
84398,2020-06-24,302.10001,310.51001,304.09000,132813492,-0.025509,304.10999,304.12000,
84398,2020-06-25,301.28000,307.64001,307.35001,89467968,0.010721,307.25000,307.26999,
84398,2020-06-26,299.42001,306.39001,300.04999,127961017,-0.023751,300.01001,300.01999,
84398,2020-06-29,298.92999,304.60999,304.45999,79773260,0.014698,304.42001,304.42999,
84398,2020-06-30,303.82001,310.20001,308.35999,113394772,0.012810,308.56000,308.57001,
84398,2020-07-01,309.07001,311.89001,310.51999,72396542,0.007005,310.57001,310.57999,
84398,2020-07-02,311.51001,315.70001,312.23001,69344217,0.005507,312.17999,312.20001,
84398,2020-07-06,315.56000,317.67999,317.04999,61713828,0.015437,316.98001,316.98999,
84398,2020-07-07,313.37000,317.51999,313.78000,82909963,-0.010314,313.70999,313.72000,
84398,2020-07-08,312.70001,316.29999,316.17999,54638596,0.007649,316.10999,316.12000,
84398,2020-07-09,310.67999,317.10001,314.38000,83354158,-0.005693,314.42001,314.42999,
84398,2020-07-10,312.76001,317.88000,317.59000,57550365,0.010211,317.62000,317.63000,
84398,2020-07-13,314.13000,322.70999,314.84000,102997484,-0.008659,314.79999,314.81000,
84398,2020-07-14,312.00000,319.76001,318.92001,93656951,0.012959,318.88000,318.89001,
84398,2020-07-15,319.26501,323.04001,321.85001,87196524,0.009187,321.85999,321.87000,
84398,2020-07-16,319.09000,321.28000,320.79001,54622520,-0.003293,320.81000,320.82001,
84398,2020-07-17,319.73499,322.57001,321.72000,62774911,0.002899,321.67001,321.67999,
84398,2020-07-20,320.62000,325.13000,324.32001,56308849,0.008082,324.35001,324.35999,
84398,2020-07-21,323.94000,326.92999,325.01001,57498967,0.002128,324.95001,324.97000,
84398,2020-07-22,324.50000,327.20001,326.85999,57792915,0.005692,326.81000,326.82001,
84398,2020-07-23,321.48001,327.23001,322.95999,75737989,-0.011932,322.92999,322.94000,
84398,2020-07-24,319.24600,321.98999,320.88000,73766597,-0.006440,320.85001,320.85999,
84398,2020-07-27,320.77499,323.41000,323.22000,48292970,0.007292,323.17999,323.19000,
84398,2020-07-28,320.85001,323.64001,321.17001,57494979,-0.006342,321.20001,321.20999,
84398,2020-07-29,322.07501,325.73001,325.12000,48454159,0.012299,325.07999,325.09000,
84398,2020-07-30,319.64001,324.41000,323.95999,61861714,-0.003568,323.98001,323.98999,
84398,2020-07-31,321.32999,326.63000,326.51999,85210755,0.007902,326.54001,326.54999,
84398,2020-08-03,327.73001,329.62000,328.79001,53077948,0.006952,328.75000,328.76001,
84398,2020-08-04,327.85999,330.06000,330.06000,41917893,0.003863,330.01999,330.03000,
84398,2020-08-05,331.17999,332.39001,332.10999,42866354,0.006211,332.06000,332.07001,
84398,2020-08-06,331.13000,334.45999,334.32999,43679447,0.006685,334.29999,334.31000,
84398,2020-08-07,332.29999,334.88000,334.57001,57308270,0.000718,334.54001,334.54999,
84398,2020-08-10,332.95499,335.76999,335.57001,44282089,0.002989,335.54001,335.54999,
84398,2020-08-11,332.01001,337.54001,332.79999,69601087,-0.008255,332.82999,332.84000,
84398,2020-08-12,332.83771,338.28000,337.44000,53826128,0.013942,337.41000,337.42001,
84398,2020-08-13,335.82999,338.25140,336.82999,41816146,-0.001808,336.85999,336.87000,
84398,2020-08-14,335.62000,337.42001,336.84000,47260390,0.000030,336.85999,336.87000,
84398,2020-08-17,336.85172,338.34000,337.91000,35480974,0.003177,337.87000,337.88000,
84398,2020-08-18,336.60999,339.10001,338.64001,38733908,0.002160,338.60001,338.62000,
84398,2020-08-19,336.62000,339.60999,337.23001,68054244,-0.004164,337.22000,337.23001,
84398,2020-08-20,335.22000,338.79999,338.28000,42207826,0.003114,338.23999,338.25000,
84398,2020-08-21,337.54999,339.72000,339.48001,55106628,0.003547,339.42999,339.44000,
84398,2020-08-24,339.45041,343.00000,342.92001,48588662,0.010133,342.94000,342.95001,
84398,2020-08-25,342.26999,344.20999,344.12000,38463381,0.003499,344.09000,344.10001,
84398,2020-08-26,344.17001,347.85999,347.57001,50790237,0.010026,347.54999,347.56000,
84398,2020-08-27,346.53000,349.89999,348.32999,58034142,0.002187,348.29001,348.29999,
84398,2020-08-28,348.14999,350.72000,350.57999,48588940,0.006459,350.53000,350.54001,
84398,2020-08-31,349.06000,351.29999,349.31000,66099183,-0.003623,349.35001,349.35999,
84398,2020-09-01,349.23999,352.70999,352.60001,54999325,0.009419,352.56000,352.57001,
84398,2020-09-02,353.42999,358.75000,357.70001,69540035,0.014464,357.67999,357.69000,
84398,2020-09-03,342.59000,356.38000,345.39001,148011129,-0.034414,345.41000,345.42001,
84398,2020-09-04,334.87000,347.82999,342.57001,139156281,-0.008165,342.60001,342.60999,
84398,2020-09-08,332.88000,342.64001,333.20999,114465322,-0.027323,333.26001,333.26999,
84398,2020-09-09,336.60999,342.45999,339.79001,91462290,0.019747,339.75000,339.76001,
84398,2020-09-10,332.85001,342.53000,333.89001,90569548,-0.017364,333.92001,333.92999,
84398,2020-09-11,331.00000,336.97000,334.06000,84680194,0.000509,334.07001,334.07999,
84398,2020-09-14,334.22079,340.38000,338.45999,65605686,0.013171,338.41000,338.42001,
84398,2020-09-15,338.46829,342.01999,340.17001,52920862,0.005052,340.14999,340.16000,
84398,2020-09-16,338.51999,343.06000,338.82001,82211256,-0.003969,338.79999,338.81000,
84398,2020-09-17,332.99100,337.69958,335.84000,91523339,-0.008795,335.85999,335.87000,
84398,2020-09-18,327.97000,335.48999,330.64999,105877942,-0.011466,330.67999,330.69000,
84398,2020-09-21,321.73001,327.13000,326.97000,99450829,-0.011130,327.01001,327.03000,
84398,2020-09-22,325.85999,330.89999,330.29999,63612107,0.010184,330.32001,330.32999,
84398,2020-09-23,322.10001,331.20001,322.64001,93112240,-0.023191,322.66000,322.67001,
84398,2020-09-24,319.79999,326.79700,323.50000,76681332,0.002665,323.51001,323.51999,
84398,2020-09-25,321.64001,329.57999,328.73001,71069426,0.016167,328.67999,328.69000,
84398,2020-09-28,332.14999,334.95999,334.19000,64584614,0.016609,334.19000,334.20001,
84398,2020-09-29,331.62091,334.76999,332.37000,51531594,-0.005446,332.38000,332.39001,
84398,2020-09-30,332.88000,338.29001,334.89001,104081136,0.007582,334.89001,334.89999,
84398,2020-10-01,335.01001,338.73999,337.04001,88698745,0.006420,337.01999,337.03000,
84398,2020-10-02,331.19000,337.01260,333.84000,89431112,-0.009494,333.85999,333.87000,
84398,2020-10-05,336.01001,339.95999,339.76001,45713108,0.017733,339.70999,339.72000,
84398,2020-10-06,334.38000,342.17001,334.92999,90128883,-0.014216,334.94000,334.95001,
84398,2020-10-07,338.09000,341.63000,340.76001,56999597,0.017407,340.72000,340.73001,
84398,2020-10-08,341.85999,343.85001,343.78000,45242476,0.008863,343.72000,343.73001,
84398,2020-10-09,344.89001,347.35001,346.85001,59528606,0.008930,346.82001,346.82999,
84398,2020-10-12,349.06000,354.01999,352.42999,80388533,0.016088,352.39999,352.41000,
84398,2020-10-13,349.09000,352.46509,350.13000,73255513,-0.006526,350.14999,350.16000,
84398,2020-10-14,347.14001,351.92999,347.92999,57958749,-0.006283,347.98999,348.00000,
84398,2020-10-15,343.13000,348.01999,347.50000,60357659,-0.001236,347.50000,347.51001,
84398,2020-10-16,347.10001,350.75000,347.29001,89501868,-0.000604,347.23999,347.25000,
84398,2020-10-19,341.04001,349.32999,342.01001,68425614,-0.015203,342.01999,342.03000,
84398,2020-10-20,342.64001,346.88000,343.38000,60051880,0.004006,343.32999,343.35001,
84398,2020-10-21,342.39999,348.68469,342.73001,63574979,-0.001893,342.67001,342.67999,
84398,2020-10-22,340.64999,345.23999,344.60999,55399292,0.005485,344.63000,344.64001,
84398,2020-10-23,343.13000,345.98999,345.78000,49143931,0.003395,345.75000,345.76001,
84398,2020-10-26,335.62000,342.98001,339.39001,91473002,-0.018480,339.41000,339.42001,
84398,2020-10-27,337.98999,340.12000,338.22000,65994108,-0.003447,338.26999,338.28000,
84398,2020-10-28,326.13000,338.24829,326.66000,127094307,-0.034179,326.67999,326.69000,
84398,2020-10-29,325.09000,333.39499,329.98001,90597689,0.010163,329.98999,330.00000,
84398,2020-10-30,322.60001,329.69000,326.54001,120448685,-0.010425,326.51999,326.53000,
84398,2020-11-02,327.23999,332.35999,330.20001,86068299,0.011208,330.20999,330.22000,
84398,2020-11-03,330.29349,338.25000,336.03000,93294192,0.017656,335.95999,335.97000,
84398,2020-11-04,339.59000,347.94000,343.54001,126959700,0.022349,343.47000,343.48001,
84398,2020-11-05,348.85999,352.19000,350.23999,82039749,0.019503,350.20001,350.20999,
84398,2020-11-06,347.64999,351.51001,350.16000,74972973,-0.000228,350.19000,350.20001,
84398,2020-11-09,354.06000,364.38000,354.56000,172304203,0.012566,354.53000,354.54001,
84398,2020-11-10,350.51001,355.17999,354.04001,85552022,-0.001467,354.07999,354.09000,
84398,2020-11-11,355.06000,357.56000,356.67001,58649048,0.007429,356.60999,356.62000,
84398,2020-11-12,351.26001,356.71820,353.20999,68118563,-0.009701,353.26999,353.28000,
84398,2020-11-13,354.70999,358.89999,358.10001,62959429,0.013844,358.04999,358.06000,
84398,2020-11-16,359.59000,362.78000,362.57001,74541138,0.012483,362.44000,362.45001,
84398,2020-11-17,358.34000,361.92001,360.62000,66111009,-0.005378,360.63000,360.64001,
84398,2020-11-18,356.23999,361.50000,356.28000,70591299,-0.012035,356.29001,356.29999,
84398,2020-11-19,354.14999,358.17999,357.78000,59940947,0.004210,357.73999,357.75000,
84398,2020-11-20,355.25000,357.72000,355.32999,70411890,-0.006848,355.34000,355.35001,
84398,2020-11-23,354.86499,358.82001,357.45999,63230608,0.005994,357.48001,357.48999,
84398,2020-11-24,359.29001,363.81000,363.22000,62415877,0.016114,363.17001,363.17999,
84398,2020-11-25,361.48001,363.16000,362.66000,45330890,-0.001542,362.64999,362.66000,
84398,2020-11-27,362.57999,364.17999,363.67001,28514072,0.002785,363.64001,363.64999,
84398,2020-11-30,359.17001,363.12000,362.06000,83872709,-0.004427,362.00000,362.00000,
84398,2020-12-01,364.92999,367.67999,366.01999,74504969,0.010937,365.97000,365.98001,
84398,2020-12-02,364.20001,366.95999,366.79001,45927000,0.002104,366.75000,366.76001,
84398,2020-12-03,365.50000,368.19000,366.69000,62881998,-0.000273,366.67001,366.67999,
84398,2020-12-04,367.22000,369.85001,369.85001,50749859,0.008618,369.82001,369.82999,
84398,2020-12-07,367.72000,369.62000,369.09000,48944269,-0.002055,369.12000,369.13000,
84398,2020-12-08,367.67001,370.78000,370.17001,42458859,0.002926,370.14001,370.14999,
84398,2020-12-09,365.95001,371.04999,366.85001,74098312,-0.008969,366.89001,366.89999,
84398,2020-12-10,364.42999,367.85999,366.73001,57735353,-0.000327,366.70999,366.72000,
84398,2020-12-11,363.26001,366.74020,366.29999,57698614,-0.001173,366.26999,366.28000,
84398,2020-12-14,364.47000,369.79999,364.66000,69216174,-0.004477,364.60001,364.60999,
84398,2020-12-15,365.92001,369.59000,369.59000,64071099,0.013519,369.54999,369.56000,
84398,2020-12-16,368.86761,371.16000,370.17001,58420517,0.001569,370.14001,370.14999,
84398,2020-12-17,371.04999,372.45999,372.23999,64119472,0.005592,372.22000,372.23001,
84398,2020-12-18,367.01999,371.14999,369.17999,136542328,-0.003976,369.12000,369.13000,
84398,2020-12-21,362.03000,378.45999,367.85999,96386745,-0.003576,367.94000,367.95001,
84398,2020-12-22,366.03000,368.33170,367.23999,48388462,-0.001685,367.20999,367.22000,
84398,2020-12-23,367.21719,369.62000,367.57001,46201402,0.000899,367.53000,367.54001,
84398,2020-12-24,367.45001,369.03000,369.00000,26457853,0.003890,368.97000,368.98999,
84398,2020-12-28,371.07001,372.59000,372.17001,39000402,0.008591,372.13000,372.14001,
84398,2020-12-29,370.82999,374.00000,371.45999,53680451,-0.001908,371.47000,371.47000,
84398,2020-12-30,371.57001,373.10001,371.98999,49455259,0.001427,371.92001,371.92999,
84398,2020-12-31,371.23199,374.66000,373.88000,78520702,0.005081,373.85001,373.85999,
84398,2021-01-04,364.82001,375.45001,368.79001,110210810,-0.013614,368.84000,368.85001,
84398,2021-01-05,368.04999,372.50000,371.32999,66426229,0.006887,371.29999,371.32001,
84398,2021-01-06,369.12000,376.98001,373.54999,107997675,0.005979,373.51999,373.54001,
84398,2021-01-07,375.91000,379.89999,379.10001,68766812,0.014857,379.04001,379.06000,
84398,2021-01-08,377.10001,381.48999,381.26001,71677208,0.005698,381.23999,381.25000,
84398,2021-01-11,377.71890,380.57999,378.69000,51176719,-0.006741,378.75000,378.76001,
84398,2021-01-12,376.35999,379.85999,378.76999,52547716,0.000211,378.82001,378.82999,
84398,2021-01-13,377.85001,380.85999,379.79001,45303619,0.002693,379.75000,379.76001,
84398,2021-01-14,378.10001,381.13000,378.45999,49989113,-0.003502,378.45001,378.45999,
84398,2021-01-15,373.70001,377.57999,375.70001,107159962,-0.007293,375.67999,375.69000,
84398,2021-01-19,376.75000,379.23001,378.64999,51233300,0.007852,378.62000,378.63000,
84398,2021-01-20,380.69000,384.79001,383.89001,61836062,0.013839,383.82999,383.84000,
84398,2021-01-21,383.25000,384.95001,384.23999,47955809,0.000912,384.20001,384.20999,
84398,2021-01-22,381.83499,384.12561,382.88000,52136931,-0.003539,382.84000,382.85001,
84398,2021-01-25,378.45999,384.76999,384.39001,70401971,0.003944,384.39999,384.41000,
84398,2021-01-26,383.54001,385.85001,383.79001,42665281,-0.001561,383.82001,383.82999,
84398,2021-01-27,372.01001,380.32001,374.41000,123351078,-0.024440,374.44000,374.45001,
84398,2021-01-28,375.89001,381.92999,377.63000,94198104,0.008600,377.59000,377.60999,
84398,2021-01-29,368.26999,376.67001,370.07001,126765121,-0.020020,370.17999,370.19000,
84398,2021-02-01,370.37601,377.34000,376.23001,75817597,0.016646,376.17001,376.17999,
84398,2021-02-02,376.31812,383.22000,381.54999,64450662,0.014140,381.54001,381.54999,
84398,2021-02-03,380.48001,383.70001,381.85001,52427090,0.000786,381.85001,381.87000,
84398,2021-02-04,381.96552,386.23999,386.19000,47142555,0.011366,386.16000,386.17001,
84398,2021-02-05,386.14441,388.47000,387.70999,48669773,0.003936,387.67001,387.67999,
84398,2021-02-08,388.35001,390.56000,390.51001,38365185,0.007222,390.53000,390.54999,
84398,2021-02-09,389.17001,390.89001,390.25000,35551059,-0.000666,390.23001,390.23999,
84398,2021-02-10,387.50000,392.28000,390.07999,59154370,-0.000436,390.09000,390.10001,
84398,2021-02-11,388.10001,391.69000,390.70999,42913288,0.001615,390.72000,390.73001,
84398,2021-02-12,389.76999,392.89999,392.64001,50593270,0.004940,392.69000,392.70001,
84398,2021-02-16,391.53000,394.17001,392.29999,50972366,-0.000866,392.34000,392.35001,
84398,2021-02-17,389.32999,392.66000,392.39001,52806681,0.000229,392.42999,392.44000,
84398,2021-02-18,387.73999,391.51501,390.72000,59712773,-0.004256,390.75000,390.76001,
84398,2021-02-19,389.54999,392.38000,390.03000,83240971,-0.001766,390.01001,390.01999,
84398,2021-02-22,386.73999,389.62000,387.03000,67414170,-0.007692,387.10001,387.10999,
84398,2021-02-23,380.20001,388.94501,387.50000,107284127,0.001214,387.50000,387.51001,
84398,2021-02-24,385.26999,392.23001,391.76999,72433946,0.011019,391.75000,391.76001,
84398,2021-02-25,380.77890,391.88000,382.32999,146670499,-0.024096,382.39001,382.39999,
84398,2021-02-26,378.23001,385.57999,380.35999,152701639,-0.005153,380.31000,380.32001,
